DEVICE,DATE,DISSOLVED OXYGEN,ORP,PH,CONDUCTIVITY,TEMPERATURE
Lifeguard Dock DataPod™,05:38 04/24/2025,0.9200000166893006,55,8.501999855041504,32030,65.57360076904297
Lifeguard Dock DataPod™,05:08 04/24/2025,0.9800000190734864,65.69999694824219,8.524999618530273,31430,65.76439895629883
Lifeguard Dock DataPod™,04:38 04/24/2025,0.9200000166893006,60.59999847412109,8.51099967956543,31470,65.8490005493164
Lifeguard Dock DataPod™,04:08 04/24/2025,1.029999971389771,66.80000305175781,8.51200008392334,32770,66.07759857177734
Lifeguard Dock DataPod™,03:38 04/24/2025,1.049999952316284,64.0999984741211,8.515999794006348,30800,66.03799972534179
Lifeguard Dock DataPod™,03:08 04/24/2025,1.029999971389771,13.30000019073486,8.503999710083008,31380,66.01279983520509
Lifeguard Dock DataPod™,02:38 04/24/2025,1.029999971389771,-6.599999904632568,8.49899959564209,30650,66.26479873657226
Lifeguard Dock DataPod™,02:08 04/24/2025,1.120000004768372,37.09999847412109,8.46399974822998,29850,66.53660049438476
Lifeguard Dock DataPod™,01:39 04/24/2025,1.139999985694885,2.099999904632568,8.454999923706055,30860,66.67519989013671
Lifeguard Dock DataPod™,01:09 04/24/2025,1.230000019073486,-14.10000038146973,8.451000213623047,31550,66.92539978027344
Lifeguard Dock DataPod™,00:39 04/24/2025,1.299999952316284,-10.89999961853027,8.460000038146973,30690,67.05859870910643
Lifeguard Dock DataPod™,00:09 04/24/2025,1.360000014305115,17.10000038146973,8.463000297546387,29850,67.17380065917969
Lifeguard Dock DataPod™,23:39 04/23/2025,1.230000019073486,33.59999847412109,8.479000091552734,30020,66.8011993408203
Lifeguard Dock DataPod™,23:09 04/23/2025,1.269999980926514,31.10000038146973,8.494000434875488,29450,67.07119865417481
Lifeguard Dock DataPod™,22:39 04/23/2025,1.190000057220459,35.59999847412109,8.505000114440918,28210,67.04419975280761
Lifeguard Dock DataPod™,22:10 04/23/2025,1.330000042915344,8.899999618530273,8.532999992370605,28140,67.23319892883302
Lifeguard Dock DataPod™,21:40 04/23/2025,1.22000002861023,17.60000038146973,8.508999824523926,28340,66.8858009338379
Lifeguard Dock DataPod™,21:10 04/23/2025,1.159999966621399,21.39999961853027,8.517000198364258,28290,66.70940170288085
Lifeguard Dock DataPod™,20:40 04/23/2025,1.049999952316284,24.89999961853027,8.467000007629395,28580,66.18560104370117
Lifeguard Dock DataPod™,20:10 04/23/2025,1,32.29999923706055,8.428999900817871,28950,65.975
Lifeguard Dock DataPod™,19:40 04/23/2025,1.070000052452087,26.89999961853027,8.39799976348877,29500,65.70679969787598
Lifeguard Dock DataPod™,19:10 04/23/2025,1.039999961853027,28.20000076293945,8.420999526977539,30110,65.45659980773927
Lifeguard Dock DataPod™,18:40 04/23/2025,1.309999942779541,34,8.392000198364258,30060,65.30179901123046
Lifeguard Dock DataPod™,18:10 04/23/2025,0.9900000095367432,41.90000152587891,8.371000289916992,31460,65.27840156555176
Lifeguard Dock DataPod™,17:41 04/23/2025,0.9800000190734864,50.09999847412109,8.347999572753906,30930,65.50520057678223
Lifeguard Dock DataPod™,17:11 04/23/2025,0.949999988079071,54.40000152587891,8.446999549865723,30990,65.32699890136719
Lifeguard Dock DataPod™,16:41 04/23/2025,0.9900000095367432,54.90000152587891,8.463000297546387,31830,65.49800109863281
Lifeguard Dock DataPod™,16:11 04/23/2025,0.9599999785423278,43.20000076293945,8.560999870300293,31030,65.62579956054688
Lifeguard Dock DataPod™,15:41 04/23/2025,0.8799999952316284,51.59999847412109,8.545999526977539,30320,65.5519989013672
Lifeguard Dock DataPod™,15:11 04/23/2025,0.9100000262260438,50.40000152587891,8.541999816894531,29860,65.50159912109375
Lifeguard Dock DataPod™,14:41 04/23/2025,0.8899999856948853,-0.8999999761581421,8.548999786376953,29610,65.45119934082031
Lifeguard Dock DataPod™,14:11 04/23/2025,0.949999988079071,41.70000076293945,8.531000137329102,32540,65.6131996154785
Lifeguard Dock DataPod™,13:42 04/23/2025,1.120000004768372,54.59999847412109,8.539999961853027,31910,65.69780120849609
Lifeguard Dock DataPod™,13:12 04/23/2025,1.149999976158142,58.90000152587891,8.534000396728516,31990,65.66720085144043
Lifeguard Dock DataPod™,12:42 04/23/2025,1.279999971389771,18.39999961853027,8.531999588012695,32330,65.69780120849609
Lifeguard Dock DataPod™,12:12 04/23/2025,1.019999980926514,17.20000076293945,8.517999649047852,32210,65.73740005493164
Lifeguard Dock DataPod™,11:42 04/23/2025,0.9700000286102294,30,8.529999732971191,32630,65.38999862670899
Lifeguard Dock DataPod™,11:12 04/23/2025,1,34.40000152587891,8.515000343322754,32580,65.60960159301759
Lifeguard Dock DataPod™,10:42 04/23/2025,0.8799999952316284,-4.900000095367432,8.520999908447266,32300,65.1488006591797
Lifeguard Dock DataPod™,10:13 04/23/2025,0.8799999952316284,-33.79999923706055,8.506999969482422,31460,65.39360008239747
Lifeguard Dock DataPod™,09:43 04/23/2025,0.8899999856948853,15.80000019073486,8.52400016784668,30950,65.59519920349122
Lifeguard Dock DataPod™,09:13 04/23/2025,0.9599999785423278,7.099999904632568,8.503999710083008,32070,66.14599876403808
Lifeguard Dock DataPod™,08:43 04/23/2025,1.070000052452087,-32.79999923706055,8.506999969482422,29960,65.99479942321777
Lifeguard Dock DataPod™,08:13 04/23/2025,1.25,49.09999847412109,8.512999534606934,31150,65.73020057678222
Lifeguard Dock DataPod™,07:43 04/23/2025,1.039999961853027,22.10000038146973,8.510000228881836,33040,65.43859939575195
Lifeguard Dock DataPod™,07:13 04/23/2025,1.159999966621399,0.4000000059604645,8.510000228881836,29840,65.64920043945312
Lifeguard Dock DataPod™,06:44 04/23/2025,0.8999999761581421,27.89999961853027,8.508999824523926,52220,65.87240142822266
Lifeguard Dock DataPod™,06:14 04/23/2025,0.9100000262260438,63.5,8.513999938964844,30700,65.91020126342774
Lifeguard Dock DataPod™,05:44 04/23/2025,0.9200000166893006,-21.29999923706055,8.51200008392334,30710,66.09920043945313
Lifeguard Dock DataPod™,05:14 04/23/2025,1.159999966621399,4.099999904632568,8.526000022888184,30200,66.2108009338379
Lifeguard Dock DataPod™,04:44 04/23/2025,1.110000014305115,16.29999923706055,8.543000221252441,30770,66.2881996154785
Lifeguard Dock DataPod™,04:14 04/23/2025,1.100000023841858,-58.29999923706055,8.527000427246094,31120,66.26840019226074
Lifeguard Dock DataPod™,03:44 04/23/2025,1.120000004768372,13.89999961853027,8.532999992370605,32120,66.43219947814941
Lifeguard Dock DataPod™,03:15 04/23/2025,1.210000038146973,-2.299999952316284,8.520000457763672,31390,66.52220153808594
Lifeguard Dock DataPod™,02:44 04/23/2025,1.169999957084656,-89.30000305175781,8.501999855041504,33390,66.7651985168457
Lifeguard Dock DataPod™,02:15 04/23/2025,1.200000047683716,31.20000076293945,8.477999687194824,32190,67.0658016204834
Lifeguard Dock DataPod™,01:45 04/23/2025,1.299999952316284,35.09999847412109,8.458999633789062,32850,67.42940101623536
Lifeguard Dock DataPod™,01:15 04/23/2025,1.419999957084656,5.099999904632568,8.468999862670898,31210,67.7389991760254
Lifeguard Dock DataPod™,00:45 04/23/2025,1.490000009536743,37.40000152587891,8.463000297546387,31620,67.98020057678222
Lifeguard Dock DataPod™,00:15 04/23/2025,1.549999952316284,36.09999847412109,8.475000381469727,31590,68.21959953308107
Lifeguard Dock DataPod™,23:45 04/22/2025,1.610000014305115,29.79999923706055,8.467000007629395,30230,68.32940101623535
Lifeguard Dock DataPod™,23:16 04/22/2025,1.47000002861023,7.599999904632568,8.45300006866455,30180,68.18899917602539
Lifeguard Dock DataPod™,22:46 04/22/2025,1.509999990463257,-10.10000038146973,8.496999740600586,30020,68.10620002746582
Lifeguard Dock DataPod™,22:16 04/22/2025,1.549999952316284,73.5999984741211,8.449000358581543,29340,68.3348014831543
Lifeguard Dock DataPod™,21:46 04/22/2025,1.47000002861023,78.4000015258789,8.508999824523926,28280,68.51660118103027
Lifeguard Dock DataPod™,21:16 04/22/2025,1.539999961853027,-25.5,8.42199993133545,28270,68.39240074157715
Lifeguard Dock DataPod™,20:46 04/22/2025,1.509999990463257,-42.29999923706055,8.397000312805176,27810,68.32579956054688
Lifeguard Dock DataPod™,20:16 04/22/2025,1.419999957084656,52.70000076293945,8.340999603271484,27700,67.9730010986328
Lifeguard Dock DataPod™,19:46 04/22/2025,1.179999947547913,36.70000076293945,8.298999786376953,28990,67.38979873657226
Lifeguard Dock DataPod™,19:17 04/22/2025,1.149999976158142,15.69999980926514,8.366999626159668,27260,66.8480010986328
Lifeguard Dock DataPod™,18:47 04/22/2025,1.080000042915344,-0.2000000029802323,8.23799991607666,27440,66.31339950561524
Lifeguard Dock DataPod™,18:17 04/22/2025,1.070000052452087,51.70000076293945,8.13599967956543,27800,65.58259925842286
Lifeguard Dock DataPod™,17:47 04/22/2025,0.9200000166893006,-2.099999904632568,8.11299991607666,29340,64.88779983520509
Lifeguard Dock DataPod™,17:17 04/22/2025,0.8199999928474426,56.70000076293945,8.475000381469727,32140,64.92559967041015
Lifeguard Dock DataPod™,16:47 04/22/2025,0.8500000238418579,63,8.543000221252441,33180,65.04439964294433
Lifeguard Dock DataPod™,16:17 04/22/2025,0.9100000262260438,58.09999847412109,8.534000396728516,33640,65.07320098876954
Lifeguard Dock DataPod™,15:47 04/22/2025,0.949999988079071,28.79999923706055,8.520000457763672,31630,65.14340019226074
Lifeguard Dock DataPod™,15:17 04/22/2025,0.7900000214576721,45.29999923706055,8.517999649047852,31690,65.13080024719238
Lifeguard Dock DataPod™,14:48 04/22/2025,0.8700000047683716,3.099999904632568,8.52400016784668,30830,65.06600151062011
Lifeguard Dock DataPod™,14:18 04/22/2025,0.8100000023841858,38.90000152587891,8.513999938964844,32600,65.14519920349122
Lifeguard Dock DataPod™,13:48 04/22/2025,0.800000011920929,48.59999847412109,8.522000312805176,32370,65.28560104370116
Lifeguard Dock DataPod™,13:18 04/22/2025,0.8299999833106995,21.39999961853027,8.515999794006348,31230,65.44760131835938
Lifeguard Dock DataPod™,12:48 04/22/2025,0.9300000071525574,43.20000076293945,8.517000198364258,31360,65.54300041198731
Lifeguard Dock DataPod™,12:18 04/22/2025,1.059999942779541,61.70000076293945,8.529000282287598,30480,65.73740005493164
Lifeguard Dock DataPod™,11:48 04/22/2025,1.139999985694885,28.5,8.526000022888184,30360,65.525
Lifeguard Dock DataPod™,11:18 04/22/2025,1.200000047683716,49.29999923706055,8.538000106811523,26280,65.55739936828613
Lifeguard Dock DataPod™,10:49 04/22/2025,0.9200000166893006,50.09999847412109,8.543999671936035,34990,65.37200164794922
Lifeguard Dock DataPod™,10:19 04/22/2025,0.8399999737739563,46.09999847412109,8.53499984741211,34330,65.10739936828614
Lifeguard Dock DataPod™,09:49 04/22/2025,0.8600000143051147,43.29999923706055,8.529000282287598,34390,65.42059898376465
Lifeguard Dock DataPod™,09:19 04/22/2025,0.8700000047683716,20,8.526000022888184,34740,65.59880065917969
Lifeguard Dock DataPod™,08:49 04/22/2025,0.8700000047683716,68.5999984741211,8.51200008392334,34990,65.71939964294432
Lifeguard Dock DataPod™,08:19 04/22/2025,0.9200000166893006,74.30000305175781,8.51200008392334,32380,65.70679969787598
Lifeguard Dock DataPod™,07:49 04/22/2025,0.949999988079071,37.20000076293945,8.52299976348877,32430,65.78419837951661
Lifeguard Dock DataPod™,07:19 04/22/2025,0.949999988079071,23.10000038146973,8.503999710083008,33710,65.79860076904296
Lifeguard Dock DataPod™,06:50 04/22/2025,0.8700000047683716,54.29999923706055,8.51200008392334,32600,65.64379997253418
Lifeguard Dock DataPod™,06:20 04/22/2025,0.9300000071525574,64.4000015258789,8.51200008392334,30980,65.81660118103028
Lifeguard Dock DataPod™,05:50 04/22/2025,0.8999999761581421,69.4000015258789,8.543999671936035,30670,65.93540115356446
Lifeguard Dock DataPod™,05:20 04/22/2025,0.949999988079071,75,8.548999786376953,51430,65.95879859924317
Lifeguard Dock DataPod™,04:50 04/22/2025,0.9700000286102294,75.4000015258789,8.557999610900879,51350,66.17840156555177
Lifeguard Dock DataPod™,04:20 04/22/2025,1,41.90000152587891,8.565999984741211,31170,66.25400123596192
Lifeguard Dock DataPod™,03:50 04/22/2025,0.9700000286102294,50.40000152587891,8.555999755859375,30700,66.19280052185059
Lifeguard Dock DataPod™,03:21 04/22/2025,0.949999988079071,58,8.557999610900879,31510,66.23239936828614
Lifeguard Dock DataPod™,02:50 04/22/2025,0.9200000166893006,54.20000076293945,8.567000389099121,34390,66.48979873657225
Lifeguard Dock DataPod™,02:21 04/22/2025,0.8899999856948853,63.20000076293945,8.54699993133545,30640,66.59059829711914
Lifeguard Dock DataPod™,01:51 04/22/2025,0.9800000190734864,49.5,8.48799991607666,30650,66.88399848937988
Lifeguard Dock DataPod™,01:21 04/22/2025,1.110000014305115,58.20000076293945,8.48900032043457,30730,67.02260131835938
Lifeguard Dock DataPod™,00:51 04/22/2025,1.200000047683716,49.59999847412109,8.477999687194824,31630,67.27099876403808
Lifeguard Dock DataPod™,00:21 04/22/2025,1.279999971389771,52.20000076293945,8.480999946594238,31330,67.6238006591797
Lifeguard Dock DataPod™,23:51 04/21/2025,1.409999966621399,36.59999847412109,8.461999893188477,30730,68.17099876403807
Lifeguard Dock DataPod™,23:21 04/21/2025,1.409999966621399,41.29999923706055,8.487000465393066,32360,68.45540046691895
Lifeguard Dock DataPod™,22:52 04/21/2025,1.5,43.09999847412109,8.48799991607666,32150,68.83879928588867
Lifeguard Dock DataPod™,22:22 04/21/2025,1.47000002861023,-42.40000152587891,8.463000297546387,31830,68.55440101623536
Lifeguard Dock DataPod™,21:52 04/21/2025,1.610000014305115,-72.0999984741211,8.427000045776367,29530,68.92159843444824
Lifeguard Dock DataPod™,21:22 04/21/2025,1.309999942779541,-84.30000305175781,8.512999534606934,34030,67.69220085144043
Lifeguard Dock DataPod™,20:52 04/21/2025,1.200000047683716,0.8999999761581421,8.51099967956543,29860,67.91539840698242
Lifeguard Dock DataPod™,20:22 04/21/2025,1.200000047683716,-63.29999923706055,8.515000343322754,29530,67.78399848937988
Lifeguard Dock DataPod™,19:52 04/21/2025,1.179999947547913,-69.80000305175781,8.520999908447266,29320,67.56439895629883
Lifeguard Dock DataPod™,19:23 04/21/2025,1.230000019073486,22.39999961853027,8.52299976348877,29070,67.59320030212402
Lifeguard Dock DataPod™,18:53 04/21/2025,1.080000042915344,-49.09999847412109,8.557000160217285,29050,66.85340156555176
Lifeguard Dock DataPod™,18:23 04/21/2025,1.100000023841858,37.90000152587891,8.545999526977539,29910,66.08120002746583
Lifeguard Dock DataPod™,17:53 04/21/2025,0.9800000190734864,57.09999847412109,8.517999649047852,30320,65.34320030212402
Lifeguard Dock DataPod™,17:23 04/21/2025,0.7300000190734863,48.5,8.470000267028809,30180,64.74200096130372
Lifeguard Dock DataPod™,16:53 04/21/2025,0.4300000071525574,-27.89999961853027,8.291000366210938,32040,64.51160049438477
Lifeguard Dock DataPod™,16:23 04/21/2025,0.4600000083446503,-25.39999961853027,8.607999801635742,31780,64.54039840698242
Lifeguard Dock DataPod™,15:53 04/21/2025,0.4600000083446503,5.599999904632568,8.699999809265137,31160,64.76539840698241
Lifeguard Dock DataPod™,15:24 04/21/2025,0.5299999713897705,2.400000095367432,8.628000259399414,30780,64.71499862670899
Lifeguard Dock DataPod™,14:54 04/21/2025,0.550000011920929,1.299999952316284,8.60099983215332,31150,64.8230010986328
Lifeguard Dock DataPod™,14:24 04/21/2025,0.6100000143051147,-7.300000190734863,8.618000030517578,33500,64.95620002746583
Lifeguard Dock DataPod™,13:54 04/21/2025,0.6399999856948853,-47.90000152587891,8.60200023651123,31990,65.11820030212402
Lifeguard Dock DataPod™,13:24 04/21/2025,0.6700000166893005,-61.5,8.604999542236328,32340,65.0858009338379
Lifeguard Dock DataPod™,12:54 04/21/2025,0.6499999761581421,-59.59999847412109,8.605999946594238,31850,64.71140060424804
Lifeguard Dock DataPod™,12:24 04/21/2025,0.6899999976158142,54.09999847412109,8.618000030517578,31920,64.86259994506835
Lifeguard Dock DataPod™,11:54 04/21/2025,0.7200000286102295,41.20000076293945,8.723999977111816,32120,65.09840087890625
Lifeguard Dock DataPod™,11:24 04/21/2025,0.7200000286102295,40.70000076293945,8.583999633789062,34060,65.12179832458497
Lifeguard Dock DataPod™,10:55 04/21/2025,0.7200000286102295,46.40000152587891,8.607000350952148,33900,65.15059967041016
Lifeguard Dock DataPod™,10:25 04/21/2025,0.75,-39.09999847412109,8.656000137329102,33860,65.25139923095703
Lifeguard Dock DataPod™,09:55 04/21/2025,0.8600000143051147,82.0999984741211,8.600000381469727,33890,65.44579887390137
Lifeguard Dock DataPod™,09:25 04/21/2025,0.8700000047683716,-24.79999923706055,8.602999687194824,34050,65.60779914855956
Lifeguard Dock DataPod™,08:55 04/21/2025,0.8700000047683716,-19.79999923706055,8.618000030517578,33910,65.75
Lifeguard Dock DataPod™,08:25 04/21/2025,0.9900000095367432,-33.90000152587891,8.616999626159668,34240,65.8598014831543
Lifeguard Dock DataPod™,07:56 04/21/2025,0.9599999785423278,-45.29999923706055,8.619999885559082,33950,66.04340019226073
Lifeguard Dock DataPod™,07:26 04/21/2025,0.9700000286102294,73.4000015258789,8.611000061035156,33530,66.1370002746582
Lifeguard Dock DataPod™,06:56 04/21/2025,1.120000004768372,-35.29999923706055,8.61400032043457,33340,66.31700096130372
Lifeguard Dock DataPod™,06:26 04/21/2025,1.210000038146973,51.90000152587891,8.607999801635742,33540,66.45019989013672
Lifeguard Dock DataPod™,05:56 04/21/2025,1,21.70000076293945,8.62399959564209,30990,66.48080024719238
Lifeguard Dock DataPod™,05:26 04/21/2025,1,38.59999847412109,8.621000289916992,32120,66.47900123596192
Lifeguard Dock DataPod™,04:56 04/21/2025,0.9900000095367432,-53.09999847412109,8.618000030517578,33890,66.53299903869629
